"catfish_weight","waterquality"
21.4799238059937,0.300863528857008
22.6642774667797,0.520944780670106
20.8743352155296,0.187198262661695
21.7896817640682,0.378359923139215
21.7644700443635,0.38143163593486
22.5856276476316,0.524592093192041
21.769076450766,0.320416060043499
24.0234660786664,0.82816656306386
20.9316657614604,0.190643929876387
21.2451908393345,0.210213063517585
24.1379644644281,0.82155953720212
22.6630724359456,0.517922271508723
20.9490899433864,0.3159294212237
24.6379352549292,0.964392925379798
23.9355811449021,0.824378716526553
21.3962500193644,0.215170184383169
20.0783957811441,0.0147428524214774
22.7201456449615,0.626107379095629
21.6244215474087,0.319480662234128
22.362506536221,0.563143586041406
24.7908540271351,0.990094464970753
23.8228981012257,0.82155290292576
25.0072347009181,0.976467047352344
21.0238012944398,0.176753067644313
20.6299549784159,0.102137204259634
24.3451325052348,0.877811854006723
23.5947135528417,0.778410415630788
21.5132325799912,0.386976630426943
21.8963310463121,0.3963995995
22.006665160323,0.451338552171364
24.4653178964776,0.852968710009009
23.66072347149,0.738516504643485
23.0446403088162,0.629617028171197
20.7781748951338,0.202606691746041
20.7737120853373,0.134735663188621
22.2650959623289,0.450242325430736
21.8209253886439,0.318497022846714
23.8851020932874,0.736380588961765
21.5867618607183,0.298879130510613
24.2549175041473,0.847369002411142
22.9364369005411,0.568058273289353
24.8095719245334,0.973782863467932
23.6543626002226,0.703739580698311
21.262893389222,0.18574447138235
23.7816814210855,0.736053661908954
23.6755781002314,0.687143542338163
24.0080281655175,0.809740157565102
23.6745527559173,0.718100291443989
24.9516850260477,0.991890547098592
20.3152620006218,0.0760110144037753
20.8581512920398,0.241519628325477
24.9387417695167,0.913908705115318
23.2362433828056,0.70589229138568
20.600184660311,0.0784753267653286
24.4882432463124,0.921079692896456
24.2807483712155,0.837291581789032
24.086276404132,0.790452169952914
24.4004261979994,0.942857985151932
20.1062548007907,0.00405084574595094
21.9476771713953,0.318377426126972
21.4856016389631,0.33100247127004
21.8435586023151,0.325442774919793
21.6245125935865,0.346677675843239
22.8773653138542,0.580000286921859
23.8124283240879,0.718127436004579
25.0310148979455,0.908736254321411
23.7717648886094,0.723810444120318
20.5156980284344,0.225242101587355
25.0737911732209,0.955303370486945
22.2165374181994,0.412397421896458
24.0796678139196,0.805919047212228
24.709272908709,0.939905294915661
20.226534333894,0.0619341060519218
22.4986052838863,0.529378306120634
22.6039528021458,0.562206934671849
22.9897505486107,0.529541119234636
24.0327874287194,0.852894959738478
20.4389285251918,0.0680673907045275
20.9174725171713,0.21200732793659
21.7638156175428,0.377238060580567
23.6878256597282,0.757406712742522
20.3966597537572,0.0428528797347099
20.7564337503378,0.196130929514766
24.2274593137536,0.819363345392048
21.2785908480397,0.221723755123094
21.8444820456204,0.38021980645135
20.7141723548154,0.0605062872637063
21.775560133303,0.410808726912364
20.5939966333247,0.126250722212717
25.1403695764066,0.99759726296179
19.8915359904902,0.00623571500182152
24.1133370040254,0.870714569464326
24.7421913065482,0.95990975596942
24.1986109685488,0.789494241354987
22.8290632235754,0.560170853044838
23.8930264033429,0.746485041454434
24.3314931690071,0.879410641267896
23.0230405275138,0.539881214266643
24.7789601869057,0.964121709577739
23.6410641460149,0.789195048157126
